game_id,week,game_date,day_of_week,posteam,defteam,desc,play_type,yards_gained,touchdown
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,"(9:21) (Shotgun) 1-K.Murray pass incomplete short right to 85-T.McBride (94-C.Jordan, 23-J.Blackmon).",pass,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,"(9:16) 12-B.Gillikin punts 42 yards to NO 17, Center-46-A.Brewer, fair catch by 22-R.Shaheed. ** Injury Update: ARI-25-Z.Collins has returned to the game.",punt,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,(9:09) (Shotgun) 2-S.Rattler pass incomplete short right to 12-C.Olave (16-M.Melton).,pass,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,(9:04) (Shotgun) 2-S.Rattler pass incomplete short left to 12-C.Olave (0-W.Johnson). NO-12-C.Olave was injured during the play.,pass,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(9:01) (Shotgun) PENALTY on NO-72-A.Richards, False Start, 5 yards, enforced at NO 17 - No Play.",no_play,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,(9:01) (Shotgun) 2-S.Rattler pass incomplete short middle to 10-B.Cooks (42-D.Taylor-Demerson).,pass,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(8:57) 32-K.Kroeger punts 51 yards to ARI 37, Center-49-Z.Wood. 4-G.Dortch pushed ob at NO 40 for 23 yards (88-J.Stoll).",punt,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,(8:43) (Shotgun) 33-T.Benson right tackle to NO 37 for 3 yards (4-K.McKinstry).,run,3.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,(7:59) (Shotgun) 1-K.Murray pass short middle to 17-Z.Jones to NO 33 for 4 yards (4-K.McKinstry).,pass,4.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,(7:14) (Shotgun) 1-K.Murray pass short left to 85-T.McBride pushed ob at NO 28 for 5 yards (4-K.McKinstry).,pass,5.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,(6:37) 33-T.Benson up the middle to NO 30 for -2 yards (94-C.Jordan).,run,-2.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,"(5:56) (Shotgun) 1-K.Murray left end to NO 22 for 8 yards (96-C.Granderson). PENALTY on ARI-72-H.Froholdt, Offensive Holding, 10 yards, enforced at NO 29.",run,1.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,(5:30) (Shotgun) 1-K.Murray up the middle to NO 35 for 4 yards (20-P.Werner).,run,4.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,(4:48) (Shotgun) 33-T.Benson right end to NO 28 for 7 yards (56-D.Davis; 90-B.Bresee).,run,7.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,,,Timeout #1 by NO at 04:40.,no_play,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,"(4:40) 38-C.Ryland 46 yard field goal is BLOCKED (90-B.Bresee), Center-46-A.Brewer, Holder-12-B.Gillikin.",field_goal,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,(4:34) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to NO 42 for 6 yards (3-B.Baker). ** Injury Update: NO-12-C.Olave has returned to the game.,pass,6.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(4:16) (No Huddle, Shotgun) 2-S.Rattler pass deep left to 83-J.Johnson to ARI 37 for 21 yards (42-D.Taylor-Demerson).",pass,21.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(3:52) (No Huddle, Shotgun) 2-S.Rattler pass short left to 22-R.Shaheed to ARI 32 for 5 yards (16-M.Melton, 3-B.Baker).",pass,5.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(3:29) (No Huddle, Shotgun) 2-S.Rattler pass short right to 14-D.Vele ran ob at ARI 19 for 13 yards.",pass,13.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(3:24) (Shotgun) 2-S.Rattler scrambles up the middle to ARI 7 for 12 yards (2-Ma.Wilson). PENALTY on ARI-16-M.Melton, Defensive Holding, 4 yards, enforced at ARI 7.",run,12.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,(3:17) (Shotgun) 2-S.Rattler pass incomplete short middle to 14-D.Vele (2-Ma.Wilson).,pass,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(3:13) (Shotgun) 41-A.Kamara up the middle to ARI 5 for -2 yards (2-Ma.Wilson, 55-D.Stills).",run,-2.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(2:53) (No Huddle, Shotgun) 2-S.Rattler pass incomplete short right.",pass,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(2:46) 19-B.Grupe 23 yard field goal is GOOD, NULLIFIED by Penalty, Center-49-Z.Wood, Holder-32-K.Kroeger. PENALTY on NO, Illegal Formation, 5 yards, enforced at ARI 5 - No Play.",no_play,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(2:44) 19-B.Grupe 28 yard field goal is GOOD, Center-49-Z.Wood, Holder-32-K.Kroeger.",field_goal,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,19-B.Grupe kicks 61 yards from NO 35 to ARI 4. 4-G.Dortch to ARI 26 for 22 yards (44-I.Stalbird).,kickoff,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,(2:35) 6-J.Conner left guard to ARI 29 for 3 yards (20-P.Werner).,run,3.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,,,Timeout #2 by NO at 02:29.,no_play,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,(2:29) (Shotgun) 1-K.Murray pass short right to 84-E.Higgins to ARI 32 for 3 yards (23-J.Blackmon).,pass,3.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,,,Timeout #3 by NO at 02:23.,no_play,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,(2:23) (Shotgun) 1-K.Murray sacked at ARI 17 for -15 yards (1-A.Taylor).,pass,-15.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,ARI,NO,"(2:00) 12-B.Gillikin punts 52 yards to NO 31, Center-46-A.Brewer. 22-R.Shaheed to NO 42 for 11 yards (4-G.Dortch; 25-Z.Collins).",punt,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(1:49) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to ARI 47 for 11 yards (42-D.Taylor-Demerson). The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) 2-S.Rattler pass incomplete short middle to 12-C.Olave (42-D.Taylor-Demerson).",pass,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,(1:45) (Shotgun) 2-S.Rattler scrambles right tackle to ARI 49 for 9 yards (93-C.Campbell).,run,9.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(1:25) (No Huddle, Shotgun) 2-S.Rattler pass short right to 10-B.Cooks ran ob at ARI 43 for 6 yards (3-B.Baker).",pass,6.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,(1:20) (Shotgun) 2-S.Rattler pass short right to 83-J.Johnson to ARI 38 for 5 yards (16-M.Melton; 3-B.Baker).,pass,5.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(1:02) (No Huddle, Shotgun) 2-S.Rattler pass short middle to 41-A.Kamara to ARI 33 for 5 yards (21-G.Williams).",pass,5.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,(:49) (No Huddle) 2-S.Rattler spiked the ball to stop the clock.,qb_spike,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,(:48) (Shotgun) 2-S.Rattler pass incomplete deep left to 22-R.Shaheed.,pass,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,(:43) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to ARI 24 for 9 yards (42-D.Taylor-Demerson).,pass,9.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(:26) (No Huddle, Shotgun) 2-S.Rattler pass short right to 22-R.Shaheed to ARI 18 for 6 yards (0-W.Johnson).",pass,6.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,(:14) (No Huddle) 2-S.Rattler spiked the ball to stop the clock.,qb_spike,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,(:13) (Shotgun) 2-S.Rattler pass incomplete deep right to 83-J.Johnson.,pass,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,"(:09) (Shotgun) 2-S.Rattler pass incomplete deep left to 83-J.Johnson (3-B.Baker, 34-J.Thompson).",pass,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,(:04) (Shotgun) 2-S.Rattler pass incomplete deep left to 12-C.Olave.,pass,0.0,0.0
2025_01_ARI_NO,1,2025-09-07,Sunday,NO,ARI,END GAME,,,
2025_01_BAL_BUF,1,2025-09-07,Sunday,,,GAME,,,
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,33-T.Loop kicks 56 yards from BAL 35 to BUF 9. 29-B.Codrington pushed ob at 50 for 41 yards (33-T.Loop).,kickoff,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(14:54) (Shotgun) 17-J.Allen pass short right to 88-D.Knox to BAL 42 for 8 yards (14-K.Hamilton).,pass,8.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(14:13) 4-J.Cook right guard to BAL 39 for 3 yards (24-M.Starks).,run,3.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(13:33) (Shotgun) 17-J.Allen left tackle to BAL 36 for 3 yards (92-N.Madubuike).,run,3.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(12:50) (Shotgun) 17-J.Allen pass incomplete short left to 10-K.Shakir.,pass,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,"(12:44) (Shotgun) PENALTY on BAL-92-N.Madubuike, Neutral Zone Infraction, 5 yards, enforced at BAL 36 - No Play.",no_play,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(12:44) (Shotgun) 26-Ty.Johnson left end pushed ob at BAL 14 for 17 yards (14-K.Hamilton).,run,17.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,"(12:04) (Shotgun) 17-J.Allen pass short left to 22-R.Davis to BAL 15 for -1 yards (32-T.Simpson, 95-T.Robinson).",pass,-1.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,"(11:23) (Shotgun) 17-J.Allen pass short middle to 86-D.Kincaid for 15 yards, TOUCHDOWN.",pass,15.0,1.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,"15-M.Prater extra point is GOOD, Center-69-R.Ferguson, Holder-40-B.Robbins.",extra_point,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,15-M.Prater kicks 56 yards from BUF 35 to BAL 9. 26-R.Ali to BAL 31 for 22 yards (44-J.Andreessen; 56-J.Solomon).,kickoff,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(11:14) 22-D.Henry right tackle to BAL 37 for 6 yards (91-E.Oliver).,run,6.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,"(10:53) (No Huddle, Shotgun) 22-D.Henry left guard to BAL 38 for 1 yard (50-G.Rousseau).",run,1.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(10:10) (Shotgun) 8-L.Jackson pass short left to 43-J.Hill pushed ob at BAL 41 for 3 yards (47-C.Benford).,pass,3.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(9:29) (Shotgun) 8-L.Jackson pass short left to 89-M.Andrews to BAL 46 for 5 yards (24-C.Bishop).,pass,5.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(8:55) 22-D.Henry right tackle to BAL 48 for 2 yards (47-C.Benford).,run,2.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(8:19) (Shotgun) 8-L.Jackson left end to BUF 41 for 11 yards (43-D.Strong).,run,11.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(7:37) 8-L.Jackson pass short right to 22-D.Henry to BUF 28 for 13 yards (9-T.Rapp; 42-D.Williams).,pass,13.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(6:55) 43-J.Hill left guard to BUF 27 for 1 yard (91-E.Oliver).,run,1.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,"(6:16) (Shotgun) 8-L.Jackson sacked at BUF 28 for -1 yards (sack split by 50-G.Rousseau and 92-D.Jones). PENALTY on BUF-43-D.Strong, Defensive Holding, 5 yards, enforced at BUF 27 - No Play.",no_play,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(5:40) (Shotgun) 8-L.Jackson pass incomplete deep right to 4-Z.Flowers [56-J.Solomon].,pass,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(5:32) (Shotgun) 4-Z.Flowers right end to BUF 14 for 8 yards (24-C.Bishop).,run,8.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,"(4:55) PENALTY on BAL-70-R.Rosengarten, False Start, 5 yards, enforced at BUF 14 - No Play.",no_play,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(4:34) (Shotgun) 8-L.Jackson sacked at BUF 34 for -15 yards (91-E.Oliver).,pass,-15.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,"(3:43) 33-T.Loop 52 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",field_goal,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,33-T.Loop kicks 61 yards from BAL 35 to BUF 4. 26-Ty.Johnson to BUF 35 for 31 yards (16-T.Wallace).,kickoff,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(3:29) 4-J.Cook up the middle to BUF 44 for 9 yards (14-K.Hamilton; 24-M.Starks).,run,9.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(2:46) 4-J.Cook left tackle to BUF 44 for no gain (98-T.Jones; 3-C.Awuzie).,run,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,"(2:25) (No Huddle, Shotgun) 4-J.Cook left guard to BUF 42 for -2 yards (98-T.Jones, 53-K.Van Noy).",run,-2.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,"(1:49) 40-B.Robbins punts 43 yards to BAL 15, Center-69-R.Ferguson, downed by BUF-28-S.Franklin.",punt,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(1:39) 22-D.Henry right guard to BAL 26 for 11 yards (47-C.Benford; 9-T.Rapp).,run,11.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(:59) (Shotgun) 8-L.Jackson pass deep right to 4-Z.Flowers to BAL 46 for 20 yards (47-C.Benford).,pass,20.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(:19) 22-D.Henry right guard to BAL 48 for 2 yards (47-C.Benford; 8-T.Bernard).,run,2.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,END QUARTER 1,,,
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(15:00) (Shotgun) 8-L.Jackson pass short middle to 7-R.Bateman to BUF 47 for 5 yards (9-T.Rapp).,pass,5.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(14:18) (Shotgun) 8-L.Jackson left end ran ob at BUF 30 for 17 yards (9-T.Rapp).,run,17.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,"(13:41) 22-D.Henry right tackle for 30 yards, TOUCHDOWN.",run,30.0,1.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,"33-T.Loop extra point is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",extra_point,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,33-T.Loop kicks 63 yards from BAL 35 to BUF 2. 29-B.Codrington to BUF 23 for 21 yards (35-J.Hummel).,kickoff,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(13:29) (Shotgun) 17-J.Allen pass incomplete short right to 0-K.Coleman.,pass,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(13:25) (Shotgun) 17-J.Allen pass short right to 5-J.Palmer to BUF 27 for 4 yards (2-N.Wiggins).,pass,4.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,"(12:45) (Shotgun) 17-J.Allen pass short right to 86-D.Kincaid to BUF 27 for no gain (14-K.Hamilton). FUMBLES (14-K.Hamilton), touched at BUF 28, ball out of bounds at BUF 28.",pass,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,"(12:14) 40-B.Robbins punts 48 yards to BAL 25, Center-69-R.Ferguson. 83-L.Wester to BAL 31 for 6 yards (39-C.Lewis).",punt,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(12:03) (Shotgun) 8-L.Jackson pass short right to 7-R.Bateman to BAL 36 for 5 yards (47-C.Benford).,pass,5.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(11:22) (Shotgun) 22-D.Henry right tackle to BUF 15 for 49 yards (43-D.Strong).,run,49.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(10:31) (Shotgun) 26-R.Ali up the middle to BUF 10 for 5 yards (58-M.Milano).,run,5.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,"(9:51) (Shotgun) 8-L.Jackson left tackle for 10 yards, TOUCHDOWN.",run,10.0,1.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,"33-T.Loop extra point is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",extra_point,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,33-T.Loop kicks 64 yards from BAL 35 to BUF 1. 29-B.Codrington pushed ob at BUF 30 for 29 yards (27-T.Tampa).,kickoff,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(9:41) 26-Ty.Johnson right tackle to BUF 37 for 7 yards (14-K.Hamilton; 92-N.Madubuike).,run,7.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(9:00) 18-E.Moore right end to BUF 45 for 8 yards (95-T.Robinson).,run,8.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(8:15) (Shotgun) 70-A.Anderson reported in as eligible. 17-J.Allen pass incomplete short left to 26-Ty.Johnson (96-B.Washington).,pass,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(8:10) (Shotgun) 17-J.Allen pass short right to 4-J.Cook to BUF 46 for 1 yard (3-C.Awuzie; 99-O.Oweh).,pass,1.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(7:31) (Shotgun) 17-J.Allen pass deep left to 0-K.Coleman ran ob at BAL 37 for 17 yards [99-O.Oweh].,pass,17.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,"(7:08) (No Huddle, Shotgun) 17-J.Allen pass short right to 88-D.Knox pushed ob at BAL 25 for 12 yards (0-R.Smith).",pass,12.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(6:28) 4-J.Cook right tackle to BAL 18 for 7 yards (0-R.Smith).,run,7.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(5:46) 4-J.Cook up the middle to BAL 18 for no gain (95-T.Robinson).,run,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(5:08) 17-J.Allen pass short middle to 10-K.Shakir to BAL 12 for 6 yards (14-K.Hamilton).,pass,6.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(4:27) (Shotgun) 17-J.Allen pass incomplete short left to 0-K.Coleman.,pass,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(4:24) (Shotgun) 4-J.Cook left tackle to BAL 10 for 2 yards (40-T.Buchanan; 0-R.Smith).,run,2.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(3:40) (Shotgun) 17-J.Allen pass short middle to 10-K.Shakir to BAL 7 for 3 yards (3-C.Awuzie; 24-M.Starks).,pass,3.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,"(2:51) 15-M.Prater 25 yard field goal is GOOD, Center-69-R.Ferguson, Holder-40-B.Robbins.",field_goal,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,15-M.Prater kicks 60 yards from BUF 35 to BAL 5. 26-R.Ali to BAL 46 for 41 yards (42-D.Williams).,kickoff,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(2:43) (Shotgun) 22-D.Henry right guard to BUF 37 for 17 yards (9-T.Rapp).,run,17.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,"(2:03) (No Huddle, Shotgun) 22-D.Henry up the middle to BUF 32 for 5 yards (57-A.Epenesa).",run,5.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(1:58) (Shotgun) 8-L.Jackson pass incomplete short middle to 7-R.Bateman (50-G.Rousseau).,pass,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,,,Timeout #1 by BAL at 01:53.,no_play,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(1:53) (Shotgun) 8-L.Jackson pass short middle to 4-Z.Flowers to BUF 17 for 15 yards (39-C.Lewis).,pass,15.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,,,Timeout #1 by BUF at 01:46.,no_play,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,"(1:46) (Shotgun) 43-J.Hill left tackle to BUF 23 for -6 yards (97-J.Bosa). FUMBLES (97-J.Bosa), and recovers at BUF 29. 43-J.Hill to BUF 32 for -3 yards (8-T.Bernard).",run,-15.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,,,Timeout #2 by BUF at 01:38.,no_play,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(1:38) (Shotgun) 8-L.Jackson pass short middle to 4-Z.Flowers to BUF 31 for 1 yard (97-J.Bosa).,pass,1.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,,,Timeout #3 by BUF at 01:31.,no_play,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(1:31) (Shotgun) 8-L.Jackson left tackle to BUF 31 for no gain (91-E.Oliver).,run,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,"(:35) 33-T.Loop 49 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",field_goal,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,33-T.Loop kicks 61 yards from BAL 35 to BUF 4. 26-Ty.Johnson to BUF 27 for 23 yards (26-R.Ali).,kickoff,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(:25) (Shotgun) 17-J.Allen pass deep left to 10-K.Shakir to BAL 47 for 26 yards (23-J.Alexander).,pass,26.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(:08) (No Huddle) 17-J.Allen spiked the ball to stop the clock.,qb_spike,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,,,Timeout #2 by BAL at 00:07.,no_play,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(:07) (Shotgun) 17-J.Allen pass deep left to 86-D.Kincaid pushed ob at BAL 25 for 22 yards (44-M.Humphrey).,pass,22.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,"(:01) 15-M.Prater 43 yard field goal is GOOD, Center-69-R.Ferguson, Holder-40-B.Robbins.",field_goal,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,,,END QUARTER 2,,,
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,"15-M.Prater kicks 65 yards from BUF 35 to end zone, Touchback to the BAL 35.",kickoff,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(15:00) 22-D.Henry left tackle to BAL 38 for 3 yards (50-G.Rousseau).,run,3.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(14:17) (Shotgun) 8-L.Jackson sacked at BAL 38 for 0 yards (58-M.Milano).,pass,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,(13:42) (Shotgun) 8-L.Jackson pass deep middle to 4-Z.Flowers to BUF 23 for 39 yards (9-T.Rapp).,pass,39.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,"(12:54) (Shotgun) 8-L.Jackson pass short left to 4-Z.Flowers for 23 yards, TOUCHDOWN.",pass,23.0,1.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BAL,BUF,"33-T.Loop extra point is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",extra_point,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,"33-T.Loop kicks 35 yards from BAL 35 to BUF 30, short of landing zone. PENALTY on BAL-33-T.Loop, Kickoff Short of Landing Zone, placed at BUF 40.",kickoff,0.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(12:48) 4-J.Cook left tackle to BUF 45 for 5 yards (45-M.Green).,run,5.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(12:15) 4-J.Cook right guard to BUF 48 for 3 yards (92-N.Madubuike).,run,3.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(11:35) (Shotgun) 17-J.Allen scrambles up the middle to BAL 47 for 5 yards (40-T.Buchanan).,run,5.0,0.0
2025_01_BAL_BUF,1,2025-09-07,Sunday,BUF,BAL,(10:54) 4-J.Cook up the middle to BAL 36 for 11 yards (24-M.Starks).,run,11.0,0.0
